Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
13,4,13159642,12956016,12896193,12833166,12833166,12833166,12833166,12825936,12640576,12640576,12640576,12452722,12366909,12174319,11692859,11548231,11505630,10690281,10683016,10508698,10156225,10156225,9670692,9459976,9261744,8899531,8803370,7945930,7945930,7412499,-3270994350,-579367107683,-579367107683,-579367107683,-1163029611316,-2478507276110,-2679291659795,-5358665225290,-5790165698601,-6741556911782,-6741556911782,-7119405970952,-8130974302521,-8753698494796,-9696496027386,-11642740160667,-13734556739970,-14606245533462,-14694011058384,-18113083589381
13,5,13159642,12956016,12747153,12640576,12640576,12549130,12518453,12518453,12452722,12270706,12065974,11884902,11564678,11505630,10690281,10683016,10432461,10232715,10163140,10149621,9895163,9670692,9670692,9670692,9632568,9460100,9459976,9459976,9459127,9362550,8479216,8304345,7945930,7687366,6414774,-579367107683,-579367107683,-579367107683,-2058231882590,-2241602292240,-5790165698601,-5790165698601,-7119405970952,-7119405970952,-7119405970952,-8357713421352,-9696496027386,-14351849994860,-20473796246736,-22054188134664
13,6,13159642,12956016,12830400,12640576,12640576,12518453,12518453,12452722,12295642,12164052,11943519,11904879,11884902,11686131,11564678,11564678,11505630,11286426,11098421,10809268,10690281,10683016,10207341,10163140,10149621,10122413,10014483,9670692,9670692,9670692,9670692,9459976,9459127,9459127,9459127,9166995,8304345,8043356,6759191,6414774,-579367107683,-2058231882590,-2058231882590,-2241602292240,-2547048307710,-4945537586623,-5790165698601,-8020895185320,-15732894204078,-27714334977000
13,7,13159642,12956016,12956016,12881116,12766228,12715338,12640576,12554157,12518453,12518453,12295642,11943519,11942378,11934521,11564678,11564678,11505630,11336233,11286426,11098421,10990528,10988734,10940124,10923202,10809268,10761056,10755584,10683016,10375366,10163140,10014483,9971053,9670692,9670692,9459976,9459127,9459127,9353438,9325577,9042916,8304345,8304345,6414774,-579367107683,-2058231882590,-2058231882590,-2547048307710,-4945537586623,-12090603004956,-14977549507592
13,8,13159642,13159642,12956016,12956016,12554157,12518453,12518453,12463826,12320277,12229911,12102361,12052196,11942378,11942378,11934521,11884902,11580892,11564678,11564678,11564678,11564678,11564678,11401964,11286426,11276855,11239220,10990528,10940124,10809268,10683016,10437310,10393651,10025180,9670692,9459127,9459127,8854924,8452192,8304345,8304345,6840820,-579367107683,-2236359550246,-2547048307710,-2930740188542,-3203240305638,-4945537586623,-17622284845008,-19162284254306,-19333020039657
13,9,13159642,13159642,13159642,13159642,12956016,12545426,12518453,12320277,12229911,12229911,12229911,12229911,11942378,11918376,11884902,11580892,11564678,11564678,11564678,11564678,11555672,11295422,11256646,11239220,10999114,10969152,10555296,10130315,10103892,10025180,9699135,9670692,9670692,9297384,9067618,9066156,7626979,7247173,-397178884480,-2547048307710,-2547048307710,-2930740188542,-3203240305638,-3203240305638,-3895349875019,-4945537586623,-5607451220967,-6671765622100,-8964380540475,-19413203118420
13,10,13159642,13159642,13159642,13159642,12956016,12425475,12229911,12229911,12194207,11918376,11884902,11726197,11580892,11564678,11564678,11564678,11564678,11555672,11256646,11256646,11256646,11256646,11252142,10999114,10969152,10607000,10130315,10103892,10103892,10103892,10055426,10025180,9728158,9670692,9670692,9292143,9066156,8665208,7247173,-2930740188542,-3895349875019,-3895349875019,-4945537586623,-4990111463040,-5025591043986,-5607451220967,-9150016392950,-11678310204030,-14677734378264,-14677734378264
13,11,13159642,13159642,13159642,12956016,12061384,12011490,11918376,11884902,11884902,11823193,11726197,11580892,11564678,11564678,11564678,11564678,11564678,11564678,11564678,11555672,11433982,11256646,11066578,10999114,10780081,10625090,10103892,10103892,10055426,9728158,9443442,9292143,9215533,9066156,8762569,8510256,8439467,7247173,-293206519410,-5025591043986,-5025591043986,-9165249594929,-10455303120420,-10891405750859,-10904177055522,-11678310204030,-13932346193130,-20090672594052,-21620629328904,-30209960889774
13,12,13159642,13159642,13159642,13159642,13159642,12956016,12743615,12508650,12185060,12114420,12071313,12061384,11918376,11888924,11823193,11810274,11682664,11564678,11564678,11318597,11256646,10875640,10789702,10625090,10625090,10240509,10146184,9831329,9728158,9728158,9649823,9527366,9180973,8762569,8762569,8510256,8294550,7765228,-98940990213,-293206519410,-520324623728,-1681978054425,-3026691816000,-4245298640811,-5025591043986,-9019194835196,-12114456904004,-12175315251151,-15474791077278,-17586077358597
13,13,13159642,13159642,13159642,13159642,13159642,13159642,13159642,12956016,12768721,12743615,12734303,12508650,12508650,12219967,12143505,12071313,11990306,11888924,11810274,11682664,11682664,11648915,11318597,10995356,10967979,10875640,10213146,9831329,9728158,9728158,9649823,9527366,9447267,9395243,8922458,8762569,8510256,8452940,-293206519410,-901202954496,-996160981730,-2571702676320,-3026691816000,-4245298640811,-5376488093424,-5441647561537,-5543554753548,-11678310204030,-18446771594235,-23361593371226
13,14,13159642,13159642,13159642,13159642,12956016,12956016,12734303,12686857,12647672,12508650,12508650,12305040,12226170,12219967,12134520,12071313,11888924,11701084,11682664,11682664,11677248,11648915,11396994,10967979,10875640,10875640,10618562,10213146,10178811,9527366,9405097,9349172,9304987,9079134,8762569,8510256,8427981,-233789885966,-293206519410,-996160981730,-2608184911436,-3000574578540,-4188707150980,-4245298640811,-5376488093424,-5441647561537,-7382730096940,-7731774466790,-11118198602324,-20458828134482
13,15,13159642,13159642,13159642,13159642,13159642,12956016,12956016,12956016,12956016,12647672,12508650,12305040,12226170,12219967,12134520,12056105,11810274,11701084,11682664,11677248,11648915,11396994,11003323,10967979,10875640,10618562,10220727,10213146,9774598,9405097,9349172,9349172,9304987,9089765,8510256,8333819,-233789885966,-233789885966,-293206519410,-2651275461660,-2708167007598,-3000574578540,-3996938090210,-4188707150980,-6262514622924,-7382730096940,-7731774466790,-8593978982760,-9927897440288,-15201777168819
13,16,13159642,13159642,13159642,13159642,13159642,13159642,12907520,12647672,12508650,12194054,12134520,12134520,11810274,11701084,11677248,11475961,11082106,11051845,10967979,10967979,10220727,10213146,9994814,9349172,9349172,9304987,9304987,9151948,9089765,8510256,8097970,7522829,-233789885966,-233789885966,-293206519410,-1895683673052,-3000574578540,-3757412225556,-5680376841090,-5803566023740,-6262514622924,-6481909173980,-6858119789416,-7374532848310,-7382730096940,-9927897440288,-9927897440288,-11429498059890,-21402450564027,-23232545568852
13,17,13159642,13159642,13159642,13159642,13159642,13159642,12907520,12771375,12720748,12647672,12366170,12283059,12194054,12039173,11701084,11677248,11446784,11082106,11051845,10873142,10701554,10604895,10213146,10133265,9994814,9808213,9304987,9304987,9155013,9024926,7728469,-42854671125,-233789885966,-293206519410,-293206519410,-1741793906562,-1895683673052,-1895683673052,-2651275461660,-3000574578540,-3000574578540,-3757412225556,-3757412225556,-4646006651880,-5194037243520,-7703069308550,-9434007587169,-20260289933180,-22448060537470,-27784695101360
13,18,13159642,13159642,13159642,13159642,13159642,12907520,12720748,12677583,12647672,12366170,12366170,12283059,12217788,12039173,12039173,11701084,11677248,11635672,11535095,11376433,11362458,11298402,11256646,11220209,10999114,10993197,10701554,10475675,10213146,10133265,9994814,9808213,8212700,6809083,-42854671125,-293206519410,-293206519410,-293206519410,-3000574578540,-3000574578540,-5223905203080,-5689447302805,-5825315920788,-9434007587169,-9434007587169,-10955176652442,-11678310204030,-13815977591874,-13879977065417,-28066513926607
13,19,13159642,13159642,12771797,12677583,12647672,12461266,12411827,12366170,12366170,12283059,12217190,12039173,12039173,12039173,11917698,11793519,11701084,11677248,11535095,11500547,11404858,11220209,10999114,10471014,10421871,9994814,9808213,9808213,9808213,8402719,8212700,8212700,6809083,6809083,-42854671125,-293206519410,-293206519410,-293206519410,-293206519410,-3000574578540,-3000574578540,-3000574578540,-5223905203080,-5689447302805,-5689447302805,-5689447302805,-9434007587169,-13879977065417,-13879977065417,-36130524241728
13,20,13159642,13159642,13159642,13159642,12864767,12779593,12771797,12771797,12771797,12771797,12766696,12743314,12647672,12538552,12461266,12461266,12366170,12366170,12283059,12039173,12039173,11767471,11701084,11677248,11500547,11500547,11095201,10999114,10421871,9808213,9132846,-42854671125,-293206519410,-293206519410,-293206519410,-293206519410,-293206519410,-3000574578540,-3000574578540,-4847120251416,-5223905203080,-5689447302805,-5689447302805,-7333550728302,-9434007587169,-13884053162850,-19323149477500,-28941629148676,-28970516404245,-33752570010160
14,0,12763316,12627788,12468195,12364648,12047248,12042697,11944225,11798565,11756651,11520341,11335199,11326076,10787721,10725610,10703044,10554820,10137871,9509682,9027051,8674007,8486609,7769124,7394049,7198630,5751172,5685778,4381346,-2372769794912,-3088788205700,-4249139035152,-4395439524680,-5160025414050,-6056342075680,-6657701016644,-6833185776072,-8126766296130,-9008999811700,-10496229600744,-14411979507032,-15334336163928,-19329201598518,-20879356520482,-21856817299111,-23997894543231,-30381246185058,-31786940450900,-34272028792620,-36670897337146,-47283477515460,-74638594483429
14,1,12763316,12763316,12627788,12627788,12364648,12047248,12042697,12042697,11944225,11944225,11937722,11915711,11800055,10798464,10787721,10787721,10725610,10554820,10548421,10137871,10137871,10094214,9982168,9729226,9509682,9482368,9446133,8189039,7362787,7241010,7173925,5927061,5388697,-1813077182880,-6056342075680,-6205626353808,-6657701016644,-7304534772150,-8667335934690,-9008999811700,-10101156261378,-11169742125540,-13142938792750,-16083304004142,-21856817299111,-30584837284620,-33282211798220,-36670897337146,-45231626559417,-47283477515460
14,2,12931563,12763316,12763316,12763316,12763316,12627788,12627788,12364648,12042697,11944225,11944225,11944225,11944225,11915711,11800055,10798464,10798464,10548421,10137871,10137871,10137871,9984832,9982168,9729226,9482368,9413489,9286456,9128023,9116448,8624051,8189039,7871455,7833054,7362787,7362787,5760760,5388697,-581366157672,-4097769225705,-6493515223167,-6657701016644,-6657701016644,-8173069093280,-8667335934690,-9497120909328,-12655020483420,-13844876757706,-21856817299111,-23022159691752,-27273589880316
14,3,12931563,12931563,12780446,12763316,12763316,12665890,12627788,12627788,12627788,12364648,12144720,11944225,11944225,11944225,11576459,10798464,10548421,10174659,10137871,10137871,10137871,10137871,10048504,9984832,9979004,9729226,9286456,9128023,9116448,9035573,8806173,8624051,8624051,8599285,8189039,8189039,7871455,7362787,6713852,6343322,5913799,5760760,5388697,-4097769225705,-6493515223167,-6493515223167,-6657701016644,-7529900758020,-11149537528725,-23022159691752
14,4,12931563,12931563,12931563,12931563,12931563,12660040,12627788,12627788,11944225,11944225,11568795,11291065,10938837,10623473,10550969,10548421,10505637,10174659,10137871,10137871,10137871,10137871,10137871,10132637,9984832,9979004,9459789,9090308,8718352,8694140,8624051,8624051,8599285,8599285,8421391,8189039,7823621,7747870,7641048,6891568,6886091,6380056,-2437926221295,-2632684865052,-3594117662769,-4097769225705,-6493515223167,-12655020483420,-16150260035700,-18473894125464
14,5,12934375,12931563,12931563,12931563,12931563,12931563,12931563,12362414,12100955,11568795,11568795,11291065,10938837,10910513,10548421,10505637,10505637,10137871,10137871,10132637,10044318,9984832,9521551,9459789,9459789,9405650,9219908,8725110,8699323,8694140,8694140,8624051,8599285,8599285,8421391,7823621,7641048,7157745,7135587,6886091,6380056,6380056,6380056,-367615313375,-2632684865052,-2632684865052,-3594117662769,-4097769225705,-4097769225705,-4097769225705
14,6,12934375,12934375,12931563,12931563,12931563,12931563,12666829,12421612,12350658,11568795,11407974,11181317,11063552,10985282,10910513,10733277,10548421,10137871,10044318,10044318,9984832,9891786,9751949,9653385,9521551,9519734,9459789,9405650,8699323,8699323,8699323,8628409,8599285,8154202,8013466,7743278,7678505,7157745,7135587,7129758,6967770,6886091,6886091,6448729,6380056,6380056,5554462,-367615313375,-640437037040,-4951097901720
14,7,12972766,12934375,12934375,12934375,12931563,12931563,12931563,12931563,12881339,12666829,12252934,12225430,11568795,11426819,11181317,11181317,11159940,11063552,11063552,11013423,10941717,10910513,10910513,10733277,10659489,10231244,10198823,10137871,10137490,9984832,9523823,9405650,9065542,8822536,8741581,8718081,8633592,8599285,8233066,8154202,8013466,7844542,7135587,7129758,6886091,6448729,6448729,6448729,6050624,-5364033100620
14,8,12972766,12934375,12931563,12931563,12931563,12931563,12881339,12666829,12252934,12225430,11671698,11568795,11510904,11426819,11313469,11159940,11159940,11013423,10910513,10910513,10832190,10567323,10477995,10405844,10234813,9642785,9523823,9405650,9278982,9042124,9028508,9007937,8822536,8633592,8633592,8270442,8076020,8013466,7135587,6886091,6448729,6448729,6382998,6050624,6050624,6050624,5495452,-2592765806510,-5435857531591,-7743085791375
14,9,12972766,12934375,12931563,12931563,12931563,12931563,12909443,12666829,12587141,12225430,12225430,12055788,11895393,11671698,11568795,11404155,11246469,11159940,10910513,10626012,10554239,10234813,10078695,9642785,9523823,9523823,9405650,9308654,9042124,8822536,8822536,8796823,8728835,8633592,8633592,8013466,7972699,7516366,7460853,7444395,7135587,6886091,6566054,6566054,6448729,6050624,6050624,6050624,-3308859301950,-3741262755756
14,10,12972766,12934375,12931563,12931563,12663934,12587522,12587141,12587141,12225430,12187880,12106350,12055788,12055788,12055788,11671698,11246469,11246469,10919729,10305575,9642785,9578054,9523823,9523823,9523823,9308654,9042124,9042124,8938356,8812823,8796823,8796823,8770752,8575867,8563926,8210566,8013466,7972699,7843546,7516366,7370460,7147105,6886472,6566054,6566054,6566054,6050624,-2944110308168,-4239628638960,-5183314528023,-5647609922500
14,11,12972766,12934375,12934375,12931563,12931563,12931563,12844733,12587522,12517475,12225430,12106350,12055788,12055788,12022497,11853973,11671698,11671698,11671698,11520516,10919729,10919729,10831953,10628538,10305575,9642785,9578054,9523823,9523823,9424201,9278982,8938356,8897237,8812823,8812823,8812823,8796823,8796823,8563926,8443562,8413960,8245303,7147105,7147105,6969812,6566054,6566054,6050624,-932873915970,-16741417522760,-19888948763532
14,12,13042432,12972766,12972766,12934375,12934375,12844733,12587522,12587522,12517475,12517475,12367319,12303281,12225430,12106350,12055788,12055788,12022497,11942672,11873006,11671698,11671698,11671698,11520516,11520516,11320255,11210108,10929105,10919729,10831953,10628538,10628538,10265212,10070584,9823337,9794793,9773730,9299182,9278982,8897237,8812823,8796823,8754006,8413960,8268645,8128422,7147105,6566054,6566054,6566054,4970084
14,13,13042432,13042432,12972766,12972766,12972766,12972766,12934375,12587522,12587522,12278477,12055788,12055788,12055788,11942672,11898830,11671698,11520516,11456033,11320255,11320255,11281631,11094795,10665741,10381830,10070584,9823337,9794793,9773730,9743716,9455982,9299182,9252096,9071669,8754006,8754006,8268645,8268645,8128422,8128422,8128422,7391648,6566054,6566054,4970084,-2103784977489,-4262554611648,-8281359587040,-11257103393910,-13051983273472,-14322205129388
